ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_PR001,LAACA_PR002,LAACA_PR003,LAACA_PR004,LAACA_PR005,LAACA_PR006,LAACA_PR007,LAACA_PR008,LAACA_PR009,LAACA_PR010,LAACA_PR011,LAACA_PR012,LAACA_PR013,LAACA_PR014,LAACA_PR015,LAACA_PR016,LAACA_PR017,LAACA_PR018,LAACA_PR019,LAACA_PR020,LAACA_PR021,LAACA_PR022,LAACA_PR027,LAACA_PR028,LAACA_PR029,LAACA_PR030,LAACA_PR031,LAACA_PR032,LAACA_PR033,LAACA_PR034,LAACA_PR035,LAACA_PR036,LAACA_PR037,LAACA_PR038,LAACA_PR039,LAACA_PR040,LAACA_PR041,LAACA_PR042,LAACA_PR043,LAACA_PR044
对象号,工步号,顺序号,时间戳,结果_辊压速度,结果_传动侧主辊位置,结果_操作侧主辊位置,结果_传动侧上弯缸压力,结果_操作侧上弯缸压力,结果_上刀速比,结果_下刀速比,结果_上收速比,结果_下收速比,结果_毛刷速比,结果_放卷张力,结果_入牵张力,结果_出牵张力,结果_分切入牵张力,结果_上收卷张力,结果_下收卷张力,结果_上收卷锥度,结果_下收卷锥度,结果_放卷摆辊位置,结果_入牵摆辊位置,结果_出牵摆辊位置,结果_分切入牵摆辊位置,结果_上卷宽度偏移量,结果_下卷宽度偏移量,结果_极片厚度k值,结果_极片厚度b值,结果_激光功率,结果_激光频率,结果_激光离焦量,结果_激光脉宽,结果_激光器横向距离,结果_辊压长度,结果_分切长度,结果_放卷卷径,结果_上收卷长度,结果_上收卷卷径,结果_下收卷长度,结果_下收卷卷径,结果_激光除尘风速1,结果_激光除尘风速2
E3J2BC1282,0,30,2024-03-18 15:30:35,100.01,471,496.9,14.54517,12.36896,0,0,1.2,1.2,2,59.67704,320.7383,149.522,116.4678,62.41498,62.89488,10,10,50.40491,43.41296,70.61936,59.66946,0,0,1,1.5,40,250,-0.467968,120,7.525583,56.61703,57.75415,775.3331,57.75415,268.7996,57.75415,232.91,25.86538,24.92019
E3J2BC1282,0,31,2024-03-18 15:30:41,99.99455,474.3,496.2,14.21677,12.22831,0,0,1.2,1.2,2,58.62733,320.7456,149.0721,120.7243,65.18205,65.20035,10,10,52.97213,52.85185,41.82742,45.92871,0,0,1,1.5,40,250,-0.4679699,120,7.421323,66.74544,67.88256,774.3433,67.88256,271.8373,67.88256,235.8929,25.73413,24.92056
E3J2BC1282,0,32,2024-03-18 15:30:47,99.99455,475.2,497.1,14.24902,12.00558,0,0,1.2,1.2,2,59.87933,320.3971,150.4843,120.8968,64.76969,64.9112,10,10,51.35328,51.30647,47.80485,46.95093,0,0,1,1.5,40,250,-0.467968,120,7.214313,76.85256,77.98969,770.7819,77.98969,275.3307,77.98969,239.2141,25.72844,24.92038
E3J2BC1282,0,33,2024-03-18 15:30:53,99.97518,474.6,498,14.21682,11.98302,0,0,1.2,1.2,2,59.78744,320.0145,150.0219,120.4813,64.51071,64.69691,10,10,50.26968,50.66667,49.47338,47.8287,0,0,1,1.5,40,250,-0.4679718,120,7.141955,86.95841,88.09554,769.9335,88.09554,278.1263,88.09554,242.4387,25.71162,24.92025
E3J2BC1282,0,34,2024-03-18 15:30:59,99.97518,470.4,497.1,14.63435,12.28891,0,0,1.2,1.2,2,59.8596,320.0169,150.8467,120.0782,64.22408,64.56783,10,10,50.1623,50.29259,50.03548,48.42038,0,0,1,1.5,40,250,-0.4679737,120,7.177815,97.02571,98.16283,768.0778,98.16283,281.0074,98.16283,245.7986,25.72481,24.92069
E3J2BC1282,0,35,2024-03-18 15:31:05,99.99455,478.7,497.5,14.01912,11.7015,0,0,1.2,1.2,2,59.77387,320.2947,150.8842,119.7173,64.12978,64.54588,10,10,50.32214,50.15184,49.96049,48.78612,0,0,1,1.5,40,250,-0.4679737,120,7.222487,107.0939,108.231,765.5945,108.231,284.2255,108.231,249.1054,25.80425,24.92081
E3J2BC1282,0,36,2024-03-18 15:31:11,99.99455,477.8,498.2,14.03895,11.77855,0,0,1.2,1.2,2,59.74118,320.2631,148.8921,119.6453,64.11344,64.52394,10,10,50.21885,50.06944,49.95725,48.98241,0,0,1,1.5,40,250,-0.467968,120,7.232884,117.1347,118.2718,763.7519,118.2718,287.1683,118.2718,252.1753,25.74694,24.92075
E3J2BC1282,0,37,2024-03-18 15:31:17,99.99455,472.6,494.9,14.42868,12.61749,0,0,1.2,1.2,2,60.19265,319.4441,148.8971,119.6019,64.10087,64.49296,10,10,49.47131,50.08333,49.96854,49.22314,0,0,1,1.5,40,250,-0.4679737,120,7.368147,127.2159,128.353,765.0643,128.353,290.2819,128.353,255.6802,25.77081,24.92056
E3J2BC1282,0,38,2024-03-18 15:31:23,99.99455,480.8,495.2,14.05274,12.50131,0,0,1.2,1.2,2,60.49732,320.4288,150.5168,119.7396,64.0443,64.50587,10,10,49.70573,50.06853,49.99354,49.30556,0,0,1,1.5,40,250,-0.4679737,120,7.399097,137.3038,138.4409,764.048,138.4409,293.3434,138.4409,258.6196,25.79037,24.92019
E3J2BC1282,0,39,2024-03-18 15:31:30,99.99455,480.8,488.5,14.1659,13.36703,0,0,1.2,1.2,2,60.93151,319.6489,150.5393,119.6094,64.02167,64.47231,10,10,49.85165,50.03889,49.94195,49.48796,0,0,1,1.5,40,250,-0.4679718,120,7.397328,147.3852,148.5223,763.0184,148.5223,296.4048,148.5223,261.5154,25.78812,24.91956
