batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3E2BC1911,2024/3/14 17:34,141.05,59908.21,86.44,57.89,461.56,454.2,15.20623,14.95469
E3E2BC1911,2024/3/14 17:34,138.21,67816.34,99.98,63.28,458.28,452.58,14.39606,12.92825
E3E2BC1911,2024/3/14 17:34,139.55,76005.77,99.98,72.93,466.28,460.22,14.27692,12.8976
E3E2BC1911,2024/3/14 17:34,139.61,84191.34,99.98,81.97,474.28,467.59,13.42931,11.63928
E3E2BC1911,2024/3/14 17:34,141.66,92539.34,99.98,89.43,474.28,467.59,13.42931,11.63928
E3E2BC1911,2024/3/14 17:34,141.66,100526.8,99.98,98.71,466.29,456.59,14.52859,14.31144
E3E2BC1911,2024/3/14 17:34,139.95,108664.27,99.98,106.07,463.29,453.59,14.76181,14.10209
E3E2BC1911,2024/3/14 17:34,138.24,116812.43,99.98,113.39,471.28,455.55,14.15379,13.31418
E3E2BC1911,2024/3/14 17:34,139.76,125002.59,99.98,121.63,477.28,455.55,13.48836,11.68266
E3E2BC1911,2024/3/14 17:34,140.92,133160.77,99.99,129.19,475.28,466.54,13.3771,10.82141
E3E2BC1911,2024/3/14 17:34,141.32,141329.42,99.98,139.07,475.28,469.55,13.3771,10.82141
E3E2BC1911,2024/3/14 17:35,141.92,149572.25,99.98,146.39,467.28,461.54,14.02951,12.74313
E3E2BC1911,2024/3/14 17:35,139.7,157645.83,99.99,155.58,467.28,461.54,13.42752,11.81701
E3E2BC1911,2024/3/14 17:35,141.47,182046.34,99.99,179.72,473.81,466.71,13.40716,11.81027
E3E2BC1911,2024/3/14 17:35,141.0,205159.67,99.98,203.58,473.81,463.7,13.58675,11.84063
E3E2BC1911,2024/3/14 17:35,141.09,213339.03,99.98,211.06,466.41,458.32,13.55492,12.23854
E3E2BC1911,2024/3/14 17:35,138.89,221572.25,99.99,218.69,466.41,456.31,13.61631,12.55
E3E2BC1911,2024/3/14 17:35,139.09,229795.13,99.99,227.89,472.4,462.08,14.30066,13.73387
E3E2BC1911,2024/3/14 17:35,140.52,237846.88,99.98,234.26,474.41,462.08,13.77172,12.34172
E3E2BC1911,2024/3/14 17:35,140.86,245983.92,99.98,244.16,470.12,459.93,13.43275,12.2593
E3E2BC1911,2024/3/14 17:36,139.52,254153.28,99.98,251.48,470.12,459.93,13.80351,12.8017
E3E2BC1911,2024/3/14 17:36,139.77,262343.53,99.99,260.69,471.8,459.78,13.49173,12.72587
E3E2BC1911,2024/3/14 17:36,139.99,270512.66,100.01,268.06,471.8,459.78,13.71988,12.75655
E3E2BC1911,2024/3/14 17:36,139.92,278798.91,99.98,277.35,471.21,460.76,13.78529,12.38951
E3E2BC1911,2024/3/14 17:36,139.56,287021.09,99.99,285.05,471.21,460.76,13.30299,12.30019
E3E2BC1911,2024/3/14 17:36,139.88,294988.22,99.98,292.19,474.05,460.68,13.45901,12.12915
E3E2BC1911,2024/3/14 17:36,140.41,303189.13,99.98,299.53,474.05,460.68,13.9224,12.73643
E3E2BC1911,2024/3/14 17:36,140.35,311326.25,99.98,309.9,470.25,459.25,13.91356,12.71257
E3E2BC1911,2024/3/14 17:36,139.23,319495.81,99.99,315.86,470.24,459.25,13.42674,12.01146
E3E2BC1911,2024/3/14 17:36,140.89,343790.13,99.98,341.59,475.55,462.09,13.41772,11.98138
E3E2BC1911,2024/3/14 17:37,140.39,366978.13,99.98,365.06,475.55,462.09,13.40953,11.8548
E3E2BC1911,2024/3/14 17:37,140.81,375157.75,99.98,372.49,470.55,456.0,13.35129,11.98029
E3E2BC1911,2024/3/14 17:37,139.29,383327.13,100.01,381.52,470.55,456.0,13.86269,13.24129
E3E2BC1911,2024/3/14 17:37,139.46,391464.34,99.98,390.0,473.78,461.08,13.86856,13.13179
E3E2BC1911,2024/3/14 17:37,139.92,399623.0,99.98,397.78,473.78,461.08,13.59497,12.28908
E3E2BC1911,2024/3/14 17:37,140.34,407792.0,99.98,405.23,474.46,459.52,13.55442,12.13498
E3E2BC1911,2024/3/14 17:37,140.3,415950.41,100.01,414.1,474.45,459.51,13.49627,12.48151
E3E2BC1911,2024/3/14 17:37,140.34,424108.75,99.98,421.84,471.2,457.87,13.92313,13.05831
