batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3L2BC2431,2024-03-21 00:50:53,139.8,239791.77,99.98,239.57,457.62,599.31,0,0
E3L2BC2431,2024-03-21 00:50:58,140.07,247822.92,99.98,246.86,457.62,599.31,0,0
E3L2BC2431,2024-03-21 00:51:03,139.73,256067.09,99.99,256.46,460.38,597.07,0,0
E3L2BC2431,2024-03-21 00:51:08,139.75,264289.53,99.98,263.63,460.38,597.07,0,0
E3L2BC2431,2024-03-21 00:51:13,139.88,272576.0,99.98,271.03,459.97,599.96,0,0
E3L2BC2431,2024-03-21 00:51:17,140.23,280734.69,99.98,280.93,459.97,601.96,0,0
E3L2BC2431,2024-03-21 00:51:22,140.04,288967.91,99.98,288.55,459.92,599.94,0,0
E3L2BC2431,2024-03-21 00:51:27,139.86,297296.72,99.98,295.83,459.92,599.94,0,0
E3L2BC2431,2024-03-21 00:51:32,139.81,305370.38,99.99,305.03,460.12,601.47,0,0
E3L2BC2431,2024-03-21 00:51:47,140.46,329782.66,99.98,329.43,460.12,601.47,0,0
E3L2BC2431,2024-03-21 00:52:01,140.35,352706.13,99.99,353.63,459.27,600.0,0,0
E3L2BC2431,2024-03-21 00:52:06,140.29,360928.59,100.01,361.01,459.27,600.0,0,0
E3L2BC2431,2024-03-21 00:52:11,140.04,369140.78,99.99,368.27,459.34,599.17,0,0
E3L2BC2431,2024-03-21 00:52:16,139.83,377374.09,99.98,377.24,459.34,599.17,0,0
E3L2BC2431,2024-03-21 00:52:21,139.89,385596.69,99.98,384.57,459.52,600.89,0,0
E3L2BC2431,2024-03-21 00:52:25,140.19,393798.25,99.98,393.96,459.52,600.89,0,0
E3L2BC2431,2024-03-21 00:52:30,140.01,402021.0,99.99,401.4,459.54,599.13,0,0
E3L2BC2431,2024-03-21 00:52:35,139.68,410264.91,99.99,411.05,459.54,599.13,0,0
E3L2BC2431,2024-03-21 00:52:40,139.55,418455.81,100.01,418.42,460.6,600.33,0,0
E3L2BC2431,2024-03-21 00:52:45,140.13,426677.97,99.98,425.54,460.6,600.33,0,0
E3L2BC2431,2024-03-21 00:52:50,139.96,434911.81,99.99,434.7,459.59,600.58,0,0
E3L2BC2431,2024-03-21 00:52:55,139.68,443134.41,99.98,441.82,459.59,600.58,0,0
E3L2BC2431,2024-03-21 00:53:00,139.64,451527.06,100.01,451.48,461.93,600.02,0,0
E3L2BC2431,2024-03-21 00:53:05,139.86,459558.34,99.99,458.91,461.93,600.02,0,0
E3L2BC2431,2024-03-21 00:53:10,139.95,467802.13,99.99,468.66,460.59,602.21,0,0
E3L2BC2431,2024-03-21 00:53:25,140.21,492151.06,99.98,492.8,460.59,602.21,0,0
E3L2BC2431,2024-03-21 00:53:38,139.96,515127.88,99.98,514.65,460.38,600.67,0,0
E3L2BC2431,2024-03-21 00:53:43,139.81,523339.94,99.99,524.47,460.38,600.67,0,0
E3L2BC2431,2024-03-21 00:53:49,139.71,531903.0,99.99,532.05,462.13,601.15,0,0
E3L2BC2431,2024-03-21 00:53:53,140.11,539785.25,99.98,539.72,462.13,601.15,0,0
E3L2BC2431,2024-03-21 00:53:58,140.13,548007.75,99.99,549.32,460.37,602.17,0,0
E3L2BC2431,2024-03-21 00:54:03,139.85,556220.0,99.99,556.58,460.37,602.17,0,0
E3L2BC2431,2024-03-21 00:54:08,139.8,564442.5,99.98,563.94,462.12,601.03,0,0
E3L2BC2431,2024-03-21 00:54:13,139.79,572675.88,99.98,573.78,461.42,602.45,0,0
E3L2BC2431,2024-03-21 00:54:18,140.04,580877.44,99.98,581.07,461.42,602.45,0,0
E3L2BC2431,2024-03-21 00:54:23,139.97,589110.5,99.98,588.43,461.84,601.83,0,0
E3L2BC2431,2024-03-21 00:54:28,139.65,597333.19,99.98,597.58,461.84,601.83,0,0
E3L2BC2431,2024-03-21 00:54:33,139.51,605906.81,99.98,605.25,462.48,603.08,0,0
E3L2BC2431,2024-03-21 00:54:38,139.84,613789.0,99.99,615.14,462.48,603.08,0,0
E3L2BC2431,2024-03-21 00:54:43,139.9,622011.63,99.99,622.59,462.96,603.43,0,0
