产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,厚度6,厚度7,厚度8,厚度9,厚度10,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:06:02,-8.819,497.644,1,5.5,139.620,10,139.801,139.443,139.230,139.810,140.210,139.740,140.020,140.310,139.590,139.300,138.940,139.060,1746895,1745586,1745586,1744406,1750990.25,99.99,1752.79,472.11,611.71,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:06:07,-8.819,497.644,1,5.5,140.010,10,140.322,139.695,139.410,140.310,140.920,140.580,140.390,140.390,139.980,139.780,139.450,138.870,1753234,1754745,1754745,1755968,1758893.50,99.98,1760.02,472.11,611.71,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.91,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:06:12,-8.819,497.644,1,5.5,140.010,10,139.850,140.174,139.590,139.940,139.850,139.710,140.160,140.370,140.070,140.060,140.390,139.980,1763414,1761957,1761957,1760819,1767127.13,99.98,1769.79,470.64,613.36,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:06:26,-9.044,497.644,1,5.5,140.150,10,140.373,139.930,139.650,140.380,140.700,140.450,140.680,140.760,140.290,139.950,139.360,139.290,1785742,1787306,1787306,1788338,1791475.63,99.98,1794.12,470.64,613.36,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:06:40,-9.044,497.571,1,5.5,139.900,10,139.827,139.982,139.230,139.520,139.810,140.110,140.450,140.400,139.700,139.820,140.180,139.820,1810676,1809229,1809229,1808080,1814388.25,99.99,1815.98,470.68,612.26,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:06:45,-9.044,497.571,1,5.5,139.880,10,139.700,140.059,139.110,139.490,139.890,139.940,140.070,139.940,139.800,139.750,140.310,140.490,1816910,1818462,1818462,1819686,1822600.25,99.99,1825.73,470.68,612.26,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:06:50,-9.044,497.571,1,5.5,139.710,10,139.939,139.478,139.000,139.980,140.350,140.220,140.140,139.760,139.310,139.450,139.460,139.410,1827175,1825877,1825877,1824675,1830822.88,99.99,1833.23,472.00,612.58,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:06:55,-9.044,497.571,1,5.5,140.230,10,140.403,140.067,140.040,140.240,140.320,140.520,140.890,140.840,140.250,139.970,139.800,139.470,1833323,1835036,1835036,1835929,1839343.63,99.99,1840.53,472.00,612.58,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.90,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:07:00,-9.044,497.571,1,5.5,140.160,10,140.016,140.299,139.490,140.180,140.210,139.890,140.320,140.500,140.590,140.520,140.180,139.700,1843503,1842162,1842162,1841013,1847236.75,99.99,1850.48,470.27,613.14,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:07:05,-9.044,497.571,1,5.5,139.870,10,139.609,140.128,138.480,139.860,139.790,139.850,140.060,140.220,140.050,140.100,140.180,140.100,1849736,1851300,1851300,1852332,1855448.25,99.99,1857.98,470.27,613.14,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:07:10,-9.044,497.571,1,5.5,139.800,10,139.862,139.737,139.380,139.910,140.070,139.840,140.110,140.380,140.030,139.460,139.410,139.410,1859916,1858459,1858459,1857438,1863681.88,99.99,1865.17,472.11,612.14,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:07:15,-9.044,497.571,1,5.5,139.810,10,140.126,139.500,139.120,140.090,140.810,140.410,140.200,140.110,139.670,139.680,139.420,138.620,1866618,1867703,1867703,1868777,1871904.38,99.98,1874.78,472.11,612.14,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:07:20,-9.044,497.571,1,5.5,140.100,10,139.948,140.240,139.430,140.070,139.960,140.060,140.220,140.070,139.800,140.140,140.760,140.440,1876436,1874979,1874979,1873777,1880105.75,99.98,1881.98,471.09,614.29,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:07:25,-9.044,497.571,1,5.5,140.080,10,139.920,140.244,138.810,139.490,140.400,140.380,140.520,139.870,139.760,140.010,140.730,140.840,1882669,1884116,1884116,1885158,1888328.38,99.98,1891.75,471.09,614.29,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.93,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:07:30,-9.044,497.571,1,5.5,139.960,10,140.050,139.873,138.930,140.160,140.580,140.300,140.300,139.870,139.830,140.220,140.190,139.250,1892913,1891392,1891392,1890424,1896572.38,99.98,1898.93,471.73,612.17,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:07:35,-9.044,497.571,1,5.5,139.610,10,139.923,139.299,139.510,140.160,140.220,139.870,139.850,139.840,139.280,138.900,139.200,139.270,1899094,1900636,1900636,1901678,1904784.50,99.98,1906.61,471.73,612.17,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:07:40,-9.044,497.571,1,5.5,139.890,10,139.857,139.916,139.510,140.340,140.200,139.750,139.490,139.790,140.230,139.940,139.940,139.680,1909263,1908274,1908274,1906763,1913006.88,99.98,1916.46,471.66,613.71,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:07:44,-9.044,497.571,1,5.5,139.940,10,139.691,140.179,139.050,140.140,140.170,139.370,139.730,140.030,140.380,140.690,140.150,139.640,1915624,1917039,1917039,1918081,1921240.38,99.99,1923.81,471.66,613.71,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:07:49,-9.044,497.571,1,5.5,139.830,10,139.887,139.770,138.850,139.860,140.030,140.090,140.610,140.310,139.940,139.420,139.450,139.720,1925772,1924325,1924325,1923176,1929484.00,99.98,1931.41,472.58,612.83,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:08:04,-9.215,497.571,1,5.5,140.120,10,139.966,140.287,139.200,140.490,140.360,139.820,139.950,140.620,140.860,140.400,139.950,139.600,1948110,1949567,1949567,1950705,1953822.38,99.98,1955.55,472.58,612.83,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:08:18,-9.215,497.712,1,5.5,139.870,10,140.137,139.606,139.540,140.240,140.250,140.240,140.410,140.040,139.670,139.290,139.560,139.460,1973044,1971587,1971587,1970672,1976777.63,99.99,1979.76,472.19,612.81,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:08:23,-9.215,497.712,1,5.5,139.720,10,140.100,139.334,139.060,140.080,140.730,140.640,139.980,139.190,139.290,139.510,139.780,138.900,1979799,1980830,1980830,1981958,1984979.13,99.99,1987.13,472.19,612.81,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:08:28,-9.215,497.712,1,5.5,139.990,10,139.902,140.069,139.310,139.820,140.430,140.180,139.780,139.580,139.450,140.390,140.660,140.270,1989447,1988000,1988000,1986937,1993563.38,99.99,1996.88,471.92,615.12,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.90,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:08:33,-9.215,497.712,1,5.5,140.180,10,139.950,140.400,139.390,139.880,140.080,139.960,140.440,140.440,139.700,140.250,140.980,140.630,1995787,1997244,1997244,1998275,2001413.38,99.98,2004.30,471.92,615.12,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:08:38,-9.215,497.712,1,5.5,139.920,10,139.997,139.846,138.880,140.280,140.600,140.220,140.000,140.160,140.310,139.980,139.810,138.980,2005860,2004424,2004424,2003371,2009636.00,99.99,2011.53,472.53,612.49,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:08:43,-9.215,497.712,1,5.5,139.490,10,139.554,139.428,139.230,140.160,139.890,139.230,139.260,139.790,139.710,139.270,139.180,139.200,2012200,2013657,2013657,2014689,2017848.25,99.99,2021.37,472.53,612.49,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:08:48,-9.215,497.712,1,5.5,139.740,10,139.846,139.637,139.520,140.180,140.320,139.570,139.650,139.840,139.510,139.510,139.620,139.710,2022380,2021103,2021103,2019784,2026059.75,99.99,2028.80,473.36,615.40,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.90,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:08:53,-9.215,497.712,1,5.5,140.300,10,140.104,140.507,139.180,140.340,140.460,140.360,140.170,140.460,140.820,140.920,140.620,139.720,2028560,2030240,2030240,2031102,2034591.00,99.99,2036.26,473.36,615.40,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.90,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:08:57,-9.215,497.712,1,5.5,140.090,10,140.073,140.106,139.200,139.610,139.970,140.550,141.040,140.500,139.990,139.950,140.310,139.780,2038793,2037335,2037335,2036197,2042537.00,99.98,2046.19,472.61,613.22,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 01:09:02,-9.215,497.712,1,5.5,139.560,10,139.552,139.564,138.930,139.450,139.570,139.940,139.870,139.470,139.260,139.370,139.880,139.850,2045186,2046579,2046579,2047675,2050749.00,99.99,2053.61,472.61,613.22,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 01:09:07,-9.215,497.712,1,5.5,139.630,10,139.813,139.443,138.950,139.860,140.250,140.220,139.790,139.460,139.270,139.650,139.570,139.270,2055313,2053748,2053748,2052685,2058982.00,99.99,2061.32,473.98,615.18,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.90,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
