产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:48,14.369,500.008,1,4.566,138.04,5,137.879,138.145,138.02,137.74,138.31,138.28,137.84,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:48,14.369,500.008,1,4.566,138.07,5,137.924,138.16,138.24,137.61,138.28,138.25,137.96,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:48,14.369,500.008,1,4.566,137.95,5,137.827,138.036,138.13,137.52,138.2,138.09,137.82,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:48,14.369,500.008,1,4.566,138.04,5,137.87,138.163,138.15,137.59,138.39,138.31,137.78,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:48,14.369,500.008,1,4.566,137.91,5,137.718,138.037,138.04,137.39,138.09,138.26,137.76,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:48,13.894,500.008,1,4.566,138.51,5,138.317,138.645,138.53,138.11,138.71,138.79,138.43,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.35,5,138.193,138.459,138.39,138,138.58,138.61,138.18,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.5,5,138.434,138.536,138.64,138.23,138.67,138.65,138.29,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.25,5,138.144,138.32,138.41,137.88,138.42,138.39,138.15,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.27,5,138.087,138.391,138.39,137.78,138.61,138.55,138.01,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.2,5,138.005,138.33,138.31,137.7,138.38,138.54,138.07,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.31,5,138.217,138.372,138.42,138.01,138.56,138.52,138.03,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.24,5,138.11,138.329,138.38,137.84,138.44,138.47,138.07,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.31,5,138.134,138.422,138.35,137.92,138.45,138.63,138.18,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,反向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.04,5,137.832,138.185,138.12,137.54,138.29,138.43,137.83,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
test1,E3J2BC0942,jytdf,正向,137,140,143,50,1#,负极,2024/3/21 14:49,13.894,500.141,1,4.566,138.24,5,138.093,138.342,138.34,137.85,138.35,138.59,138.09,0,0,0,0,0,0,0,578.18,573.59,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,-1,-1,10,3,无
